Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb,is_installed
deepseek-coder:1.3b-instruct-fp16,2.7GB,16K,Text,89aaa860fc95,2 years ago,deepseek\deepseek-coder.csv,2.7,False
deepseek-coder:6.7b-base-q2_K,2.8GB,16K,Text,e13d22daf157,2 years ago,deepseek\deepseek-coder.csv,2.8,False
deepseek-coder:6.7b-instruct-q2_K,2.8GB,16K,Text,6fd7b2652ba7,2 years ago,deepseek\deepseek-coder.csv,2.8,False
gemma2:2b-instruct-q8_0,2.8GB,8K,Text,9d27a8c2325c,2 years ago,gemma\gemma2.csv,2.8,False
gemma2:2b-text-q8_0,2.8GB,8K,Text,302f408c0774,2 years ago,gemma\gemma2.csv,2.8,False
shieldgemma:2b-q8_0,2.8GB,8K,Text,4e23a11d17c8,1 year ago,gemma\shieldgemma.csv,2.8,False
granite4.1:3b-q6_K,2.8GB,128K,Text,3c142316f4cf,4 months ago,granite\granite4.1.csv,2.8,False
granite3-dense:2b-instruct-q8_0,2.8GB,4K,Text,f35cd2e1e433,1 year ago,granite\granite3-dense.csv,2.8,False
granite3-moe:3b-instruct-q6_K,2.8GB,4K,Text,c196db4b29bb,1 year ago,granite\granite3-moe.csv,2.8,False
granite4.2:3b-q5_1,2.8GB,128K,Text,9e9e61dce423,1 week ago,granite\granite4.2.csv,2.8,False
granite3-moe:3b-base-q6_K,2.8GB,4K,Text,a9e67307db4b,1 year ago,ibm\granite3-moe.csv,2.8,False
granite3-moe:3b-instruct-q6_K,2.8GB,4K,Text,d2920a652161,1 year ago,ibm\granite3-moe.csv,2.8,False
granite3-moe:1b-base-f16,2.8GB,4K,Text,a7c7e9d19bab,1 year ago,ibm\granite3-moe.csv,2.8,False
granite3-dense:2b-instruct-q8_0,2.8GB,4K,Text,738b0a192bee,1 year ago,ibm\granite3-dense.csv,2.8,False
qwen:4b-text-v1.5-q5_K_S,2.8GB,32K,Text,dc8f41c10a81,2 years ago,qwen\qwen.csv,2.8,False
granite4.1:3b-q6_K,2.8GB,128K,Text,3c142316f4cf,4 months ago,ibm\granite4.1.csv,2.8,False
granite4.2:3b-q5_1,2.8GB,128K,Text,89a2836a3b66,1 week ago,ibm\granite4.2.csv,2.8,False
qwen:4b-chat-v1.5-q5_K_M,2.8GB,32K,Text,0f701078af82,2 years ago,qwen\qwen.csv,2.8,False
qwen:4b-chat-v1.5-q5_K_S,2.8GB,32K,Text,4a434490ef35,2 years ago,qwen\qwen.csv,2.8,False
qwen:4b-chat-v1.5-q5_0,2.8GB,32K,Text,1a7d31503b2a,2 years ago,qwen\qwen.csv,2.8,False
granite4:micro-q6_K,2.8GB,128K,Text,f718ff166e01,11 months ago,ibm\granite4.csv,2.8,False
granite4:micro-base-q6_K,2.8GB,128K,Text,32dfc144c3a3,11 months ago,ibm\granite4.csv,2.8,False
llama2:7b-text-q2_K,2.8GB,4K,Text,c581571a4e90,2 years ago,llama\llama2.csv,2.8,False
llama2:7b-chat-q2_K,2.8GB,4K,Text,56baf05e3e67,2 years ago,llama\llama2.csv,2.8,False
llama2-uncensored:7b-chat-q2_K,2.8GB,2K,Text,74ae83e72254,2 years ago,llama\llama2-uncensored.csv,2.8,False
qwen:4b-text-v1.5-q5_K_M,2.8GB,32K,Text,55b9362ae113,2 years ago,qwen\qwen.csv,2.8,False
qwen:4b-text-v1.5-q5_0,2.8GB,32K,Text,9c5c32de923f,2 years ago,qwen\qwen.csv,2.8,False
phi3:3.8b-mini-128k-instruct-q5_K_M,2.8GB,4K,Text,ffbd0ae55416,2 years ago,phi\phi3.csv,2.8,False
nemotron-mini:4b-instruct-q4_1,2.8GB,4K,Text,715f0114b145,1 year ago,nemotron\nemotron-mini.csv,2.8,False
nemotron-3-nano:4b,2.8GB,256K,Text,6cc467f05439,5 months ago,nemotron\nemotron-3-nano.csv,2.8,False
phi3.5:3.8b-mini-instruct-q5_K_M,2.8GB,4K,Text,d8410edb4013,1 year ago,phi\phi3.5.csv,2.8,False
phi3:3.8b-mini-4k-instruct-q5_K_M,2.8GB,4K,Text,a902ed3435bb,2 years ago,phi\phi3.csv,2.8,False
granite4:1b-h-base-bf16,2.9GB,1M,Text,9c5a47645a5a,10 months ago,ibm\granite4.csv,2.9,False
llama2:7b-chat-q3_K_S,2.9GB,4K,Text,3af967e4a825,2 years ago,llama\llama2.csv,2.9,False
llama2:7b-text-q3_K_S,2.9GB,4K,Text,2f3ee65fe92a,2 years ago,llama\llama2.csv,2.9,False
llama2-uncensored:7b-chat-q3_K_S,2.9GB,2K,Text,3f56c4266b91,2 years ago,llama\llama2-uncensored.csv,2.9,False
granite4.0-preview:tiny-instruct-q3_K_S,2.9GB,1M,Text,56d20ece241e,11 months ago,ibm\granite4.0-preview.csv,2.9,False
granite4.0-preview:tiny-base-q3_K_S,2.9GB,1M,Text,c2ba604eb35d,11 months ago,ibm\granite4.0-preview.csv,2.9,False
granite4:1b-h-f16,2.9GB,1M,Text,6225a45edb4b,10 months ago,ibm\granite4.csv,2.9,False
granite4:1b-h-bf16,2.9GB,1M,Text,1245a435071f,10 months ago,ibm\granite4.csv,2.9,False
granite4:1b-h-base-f16,2.9GB,1M,Text,bc30f999ea0f,10 months ago,ibm\granite4.csv,2.9,False
phi3:3.8b-mini-4k-instruct-q5_1,2.9GB,4K,Text,416e85af3eae,2 years ago,phi\phi3.csv,2.9,False
phi3:3.8b-mini-128k-instruct-q5_1,2.9GB,4K,Text,7ccd40684bd5,2 years ago,phi\phi3.csv,2.9,False
phi3.5:3.8b-mini-instruct-q5_1,2.9GB,4K,Text,56d7624b988b,1 year ago,phi\phi3.5.csv,2.9,False
qwen2.5-coder:7b-instruct-q2_K,3.0GB,32K,Text,84115f3c993a,1 year ago,qwen\qwen2.5-coder.csv,3.0,False
qwen2.5:7b-instruct-q2_K,3.0GB,32K,Text,94ac6d14b93f,1 year ago,qwen\qwen2.5.csv,3.0,False
ministral-3:3b-instruct-2512-q4_K_M,3.0GB,256K,"Text, Image",f04aa1c738f6,8 months ago,mistral\ministral-3.csv,3.0,False
qwen:7b-q2_K,3.0GB,32K,Text,afe0b73c064a,2 years ago,qwen\qwen.csv,3.0,False
qwen:4b-text-v1.5-q5_1,3.0GB,32K,Text,33f576bd435a,2 years ago,qwen\qwen.csv,3.0,False
qwen2.5-coder:7b-base-q2_K,3.0GB,32K,Text,50bf64f37239,1 year ago,qwen\qwen2.5-coder.csv,3.0,False
granite4.2:3b-q6_K,3.0GB,128K,Text,6413701267c6,1 week ago,granite\granite4.2.csv,3.0,False
granite4.2:3b-q6_K,3.0GB,128K,Text,12e3b9262f02,1 week ago,ibm\granite4.2.csv,3.0,False
ministral-3:3b,3.0GB,256K,"Text, Image",f04aa1c738f6,8 months ago,mistral\ministral-3.csv,3.0,False
deepseek-coder:6.7b-base-q3_K_S,3.0GB,16K,Text,ef853316467f,2 years ago,deepseek\deepseek-coder.csv,3.0,False
phi:2.7b-chat-v2-q8_0,3.0GB,2K,Text,,,phi\phi.csv,3.0,False
nemotron-mini:4b-instruct-q5_0,3.0GB,4K,Text,e5f64c7116d1,1 year ago,nemotron\nemotron-mini.csv,3.0,False
nemotron-mini:4b-instruct-q5_K_S,3.0GB,4K,Text,072f4b7daa17,1 year ago,nemotron\nemotron-mini.csv,3.0,False
qwen:4b-chat-v1.5-q5_1,3.0GB,32K,Text,061afe4b95b5,2 years ago,qwen\qwen.csv,3.0,False
llama-guard3:1b-fp16,3.0GB,128K,Text,d72f84e54012,1 year ago,llama\llama-guard3.csv,3.0,False
deepseek-coder:6.7b-instruct-q3_K_S,3.0GB,16K,Text,38bce866b00f,2 years ago,deepseek\deepseek-coder.csv,3.0,False
qwen2:7b-text-q2_K,3.0GB,128K,Text,37935d384f48,2 years ago,qwen\qwen2.csv,3.0,False
qwen:7b-chat-q2_K,3.0GB,32K,Text,b1e83e951244,2 years ago,qwen\qwen.csv,3.0,False
qwen2:7b-instruct-q2_K,3.0GB,32K,Text,2ce92f066b62,1 year ago,qwen\qwen2.csv,3.0,False
granite3.3:8b-base-q2_K,3.1GB,128K,Text,234666d53ea7,1 year ago,ibm\granite3.3.csv,3.1,False
qwen2.5-coder:1.5b-instruct-fp16,3.1GB,32K,Text,924fe2ce462d,1 year ago,qwen\qwen2.5-coder.csv,3.1,False
phi3:3.8b-mini-4k-instruct-q6_K,3.1GB,4K,Text,bbae7edc39d4,2 years ago,phi\phi3.csv,3.1,False
mistral:7b-text-q2_K,3.1GB,32K,Text,741772b3543d,2 years ago,mistral\mistral.csv,3.1,False
qwen:7b-chat-v1.5-q2_K,3.1GB,32K,Text,faee39b0b827,2 years ago,qwen\qwen.csv,3.1,False
mistral-openorca:7b-q2_K,3.1GB,32K,Text,977fdfe52b7c,2 years ago,mistral\mistral-openorca.csv,3.1,False
mistral:7b-instruct-q2_K,3.1GB,32K,Text,1344ecf13c2e,2 years ago,mistral\mistral.csv,3.1,False
granite4:tiny-h-q3_K_S,3.1GB,1M,Text,d7b45217a61a,11 months ago,ibm\granite4.csv,3.1,False
granite4:tiny-h-base-q3_K_S,3.1GB,1M,Text,a7c0c24bd5ff,11 months ago,ibm\granite4.csv,3.1,False
mistral:7b-instruct-v0.2-q2_K,3.1GB,32K,Text,6deedd139c2a,2 years ago,mistral\mistral.csv,3.1,False
qwen:7b-text-v1.5-q2_K,3.1GB,32K,Text,7c798100fec5,2 years ago,qwen\qwen.csv,3.1,False
granite3.1-dense:8b-base-q2_K,3.1GB,128K,Text,d4036facb3cb,1 year ago,ibm\granite3.1-dense.csv,3.1,False
qwen3.5:2b-mxfp8,MLX 3.1GB,256K,"Text, Image",9dd89c688f18,2 days ago,qwen\qwen3.5.csv,3.1,False
qwen3.5:2b-mlx,MLX 3.1GB,256K,"Text, Image",9dd89c688f18,2 days ago,qwen\qwen3.5.csv,3.1,False
nemotron-mini:4b-instruct-q5_K_M,3.1GB,4K,Text,9e36e563dbdd,1 year ago,nemotron\nemotron-mini.csv,3.1,False
yarn-mistral:7b-64k-q2_K,3.1GB,32K,Text,7e69098a0185,2 years ago,mistral\yarn-mistral.csv,3.1,False
dolphin-mistral:7b-v2.2-q2_K,3.1GB,32K,Text,40af9615d065,2 years ago,mistral\dolphin-mistral.csv,3.1,False
dolphin-mistral:7b-v2.1-q2_K,3.1GB,32K,Text,09b2c7439c66,2 years ago,mistral\dolphin-mistral.csv,3.1,False
yarn-mistral:7b-128k-q2_K,3.1GB,128K,Text,4801801e65c9,2 years ago,mistral\yarn-mistral.csv,3.1,False
mistrallite:7b-v0.1-q2_K,3.1GB,32K,Text,32164f7b30a5,2 years ago,mistral\mistrallite.csv,3.1,False
phi3:3.8b-mini-128k-instruct-q6_K,3.1GB,4K,Text,90771235c599,2 years ago,phi\phi3.csv,3.1,False
phi3.5:3.8b-mini-instruct-q6_K,3.1GB,4K,Text,64777e5c6803,1 year ago,phi\phi3.5.csv,3.1,False
dolphin-mistral:7b-v2-q2_K,3.1GB,32K,Text,47e88c29db19,2 years ago,mistral\dolphin-mistral.csv,3.1,False
granite3-dense:8b-instruct-q2_K,3.1GB,4K,Text,2ea57f8bc8fd,1 year ago,granite\granite3-dense.csv,3.1,False
dolphin-mistral:7b-v2.6-q2_K,3.1GB,32K,Text,5095f4e248f8,2 years ago,mistral\dolphin-mistral.csv,3.1,False
granite3-dense:8b-instruct-q2_K,3.1GB,4K,Text,ebc82e288d55,1 year ago,ibm\granite3-dense.csv,3.1,False
dolphin-mistral:7b-v2.6-dpo-laser-q2_K,3.1GB,32K,Text,3d2e06cd1f34,2 years ago,mistral\dolphin-mistral.csv,3.1,False
qwen2.5:1.5b-instruct-fp16,3.1GB,32K,Text,d8035f049126,1 year ago,qwen\qwen2.5.csv,3.1,False
qwen2:1.5b-instruct-fp16,3.1GB,32K,Text,44ae02940761,2 years ago,qwen\qwen2.csv,3.1,False
dolphin-mistral:7b-v2.2.1-q2_K,3.1GB,32K,Text,994c722b1561,2 years ago,mistral\dolphin-mistral.csv,3.1,False
granite3.1-dense:8b-instruct-q2_K,3.1GB,128K,Text,408be7f9c7c6,1 year ago,ibm\granite3.1-dense.csv,3.1,False
granite3.2:8b-instruct-q2_K,3.1GB,128K,Text,ef803d73f852,1 year ago,ibm\granite3.2.csv,3.1,False
qwen2.5-coder:1.5b-base-fp16,3.1GB,32K,Text,c60c78f3f951,1 year ago,qwen\qwen2.5-coder.csv,3.1,False
granite3.3:8b-instruct-q2_K,3.1GB,128K,Text,bbfc4f1bd2d5,1 year ago,ibm\granite3.3.csv,3.1,False
llama3-chatqa:8b-v1.5-q2_K,3.2GB,8K,Text,010674c8ebb4,2 years ago,llama\llama3-chatqa.csv,3.2,False
qwen:4b-chat-v1.5-q6_K,3.2GB,32K,Text,13f15e36187d,2 years ago,qwen\qwen.csv,3.2,False
llama3:8b-text-q2_K,3.2GB,8K,Text,ddab15c8cb9c,2 years ago,llama\llama3.csv,3.2,False
nemotron-mini:4b-instruct-q5_1,3.2GB,4K,Text,8c244be13dfe,1 year ago,nemotron\nemotron-mini.csv,3.2,False
yarn-mistral:7b-128k-q3_K_S,3.2GB,128K,Text,150773407811,2 years ago,mistral\yarn-mistral.csv,3.2,False
yarn-mistral:7b-64k-q3_K_S,3.2GB,32K,Text,9f1a8b3eec09,2 years ago,mistral\yarn-mistral.csv,3.2,False
llama3:8b-instruct-q2_K,3.2GB,8K,Text,2745d547f376,2 years ago,llama\llama3.csv,3.2,False
llama3.1:8b-text-q2_K,3.2GB,128K,Text,82bedef0ef47,2 years ago,llama\llama3.1.csv,3.2,False
llama3.1:8b-instruct-q2_K,3.2GB,128K,Text,44a139eeb344,1 year ago,llama\llama3.1.csv,3.2,False
mistrallite:7b-v0.1-q3_K_S,3.2GB,32K,Text,ebf457323d7d,2 years ago,mistral\mistrallite.csv,3.2,False
dolphin-mistral:7b-v2.8-q3_K_S,3.2GB,32K,Text,b373bd912c47,2 years ago,mistral\dolphin-mistral.csv,3.2,False
mistral:7b-instruct-v0.2-q3_K_S,3.2GB,32K,Text,a0adecf535f4,2 years ago,mistral\mistral.csv,3.2,False
qwen:4b-text-v1.5-q6_K,3.2GB,32K,Text,e40c4d6f1e33,2 years ago,qwen\qwen.csv,3.2,False
granite4.0-preview:tiny-base-q3_K_M,3.2GB,1M,Text,17f4848f71b3,11 months ago,ibm\granite4.0-preview.csv,3.2,False
mistral:7b-text-v0.2-q3_K_S,3.2GB,16K,Text,1cd170493ae6,2 years ago,mistral\mistral.csv,3.2,False
phi4-mini-reasoning:3.8b,3.2GB,128K,Text,3ca8c2865ce9,1 year ago,phi\phi4-mini-reasoning.csv,3.2,False
phi4-mini-reasoning:latest,3.2GB,128K,Text,3ca8c2865ce9,1 year ago,phi\phi4-mini-reasoning.csv,3.2,False
phi4-mini-reasoning:3.8b-q4_K_M,3.2GB,128K,Text,3ca8c2865ce9,1 year ago,phi\phi4-mini-reasoning.csv,3.2,False
llama-guard3:8b-q2_K,3.2GB,128K,Text,48bd36a8a40c,1 year ago,llama\llama-guard3.csv,3.2,False
mistral:7b-text-q3_K_S,3.2GB,32K,Text,ec0a4bd34689,2 years ago,mistral\mistral.csv,3.2,False
mistral:7b-instruct-v0.3-q3_K_S,3.2GB,32K,Text,89f2f40a58a5,1 year ago,mistral\mistral.csv,3.2,False
dolphin-mistral:7b-v2-q3_K_S,3.2GB,32K,Text,9ce568107856,2 years ago,mistral\dolphin-mistral.csv,3.2,False
mathstral:7b-v0.1-q3_K_S,3.2GB,32K,Text,b75c7eed8cf3,2 years ago,mistral\mathstral.csv,3.2,False
dolphin-mistral:7b-v2.6-q3_K_S,3.2GB,32K,Text,7d87567ba4e1,2 years ago,mistral\dolphin-mistral.csv,3.2,False
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_S,3.2GB,32K,Text,c4841f98c665,2 years ago,mistral\dolphin-mistral.csv,3.2,False
dolphin-mistral:7b-v2.2.1-q3_K_S,3.2GB,32K,Text,5753614304a2,2 years ago,mistral\dolphin-mistral.csv,3.2,False
granite3.1-dense:8b-instruct-q2_K,3.2GB,128K,Text,4b18119a5086,1 year ago,granite\granite3.1-dense.csv,3.2,False
mistral-openorca:7b-q3_K_S,3.2GB,32K,Text,2274bf658e73,2 years ago,mistral\mistral-openorca.csv,3.2,False
granite4.0-preview:tiny-instruct-q3_K_M,3.2GB,1M,Text,1cb208747b5f,11 months ago,ibm\granite4.0-preview.csv,3.2,False
mistral:7b-instruct-q3_K_S,3.2GB,32K,Text,30ead8e09346,2 years ago,mistral\mistral.csv,3.2,False
dolphin-mistral:7b-v2.1-q3_K_S,3.2GB,32K,Text,cae2e5bf7e2a,2 years ago,mistral\dolphin-mistral.csv,3.2,False
dolphin-mistral:7b-v2.2-q3_K_S,3.2GB,32K,Text,a646488b6fd5,2 years ago,mistral\dolphin-mistral.csv,3.2,False
llama3-groq-tool-use:8b-q2_K,3.2GB,8K,Text,37fac70005b1,2 years ago,llama\llama3-groq-tool-use.csv,3.2,False
llama3-gradient:8b-instruct-1048k-q2_K,3.2GB,1M,Text,c842eda5ddd5,2 years ago,llama\llama3-gradient.csv,3.2,False
granite4:1b,3.3GB,128K,Text,26e4cb132798,10 months ago,ibm\granite4.csv,3.3,False
granite4:1b-bf16,3.3GB,128K,Text,26e4cb132798,10 months ago,ibm\granite4.csv,3.3,False
granite4:1b-f16,3.3GB,128K,Text,c204e5c2b586,10 months ago,ibm\granite4.csv,3.3,False
llama2-uncensored:7b-chat-q3_K_M,3.3GB,2K,Text,e74d204469c8,2 years ago,llama\llama2-uncensored.csv,3.3,False
granite4.1-guardian:8b-q2_K,3.3GB,128K,Text,2c6ebdbc4c96,2 months ago,ibm\granite4.1-guardian.csv,3.3,False
qwen2.5:3b-instruct-q8_0,3.3GB,32K,Text,cd6aa8b25d7a,1 year ago,qwen\qwen2.5.csv,3.3,False
deepseek-coder:6.7b-instruct-q3_K_M,3.3GB,16K,Text,27c2e4ed6a59,2 years ago,deepseek\deepseek-coder.csv,3.3,False
qwen3-vl:4b-thinking-q4_K_M,3.3GB,256K,"Text, Image",1343d82ebee3,10 months ago,qwen\qwen3-vl.csv,3.3,False
qwen3-vl:4b-thinking,3.3GB,256K,"Text, Image",1343d82ebee3,10 months ago,qwen\qwen3-vl.csv,3.3,False
qwen3-vl:4b,3.3GB,256K,"Text, Image",1343d82ebee3,10 months ago,qwen\qwen3-vl.csv,3.3,False
granite4:1b-base-bf16,3.3GB,128K,Text,84ebb272fa5a,10 months ago,ibm\granite4.csv,3.3,False
granite4:1b-base-f16,3.3GB,128K,Text,5f735e6bf0de,10 months ago,ibm\granite4.csv,3.3,False
medgemma:latest,3.3GB,128K,"Text, Image",9fe4e9a6c9bd,4 months ago,gemma\medgemma.csv,3.3,False
gemma3:4b-it-q4_K_M,3.3GB,128K,"Text, Image",a2af6cc3eb7f,1 year ago,gemma\gemma3.csv,3.3,False
medgemma:4b,3.3GB,128K,"Text, Image",9fe4e9a6c9bd,4 months ago,gemma\medgemma.csv,3.3,False
medgemma1.5:latest,3.3GB,128K,"Text, Image",433252621ab1,4 months ago,gemma\medgemma1.5.csv,3.3,False
medgemma1.5:4b,3.3GB,128K,"Text, Image",433252621ab1,4 months ago,gemma\medgemma1.5.csv,3.3,False
gemma3:latest,3.3GB,128K,"Text, Image",a2af6cc3eb7f,1 year ago,gemma\gemma3.csv,3.3,False
gemma3:4b,3.3GB,128K,"Text, Image",a2af6cc3eb7f,1 year ago,gemma\gemma3.csv,3.3,False
translategemma:4b-it-q4_K_M,3.3GB,128K,"Text, Image",c49d986b0764,7 months ago,gemma\translategemma.csv,3.3,False
qwen2.5-coder:3b-base-q8_0,3.3GB,32K,Text,153d272fe602,1 year ago,qwen\qwen2.5-coder.csv,3.3,False
translategemma:4b,3.3GB,128K,"Text, Image",c49d986b0764,7 months ago,gemma\translategemma.csv,3.3,False
translategemma:latest,3.3GB,128K,"Text, Image",c49d986b0764,7 months ago,gemma\translategemma.csv,3.3,False
qwen2.5-coder:3b-instruct-q8_0,3.3GB,32K,Text,0dbd6230e2a1,1 year ago,qwen\qwen2.5-coder.csv,3.3,False
qwen3-vl:4b-instruct-q4_K_M,3.3GB,256K,"Text, Image",ee4b975b58c1,10 months ago,qwen\qwen3-vl.csv,3.3,False
qwen3-vl:4b-instruct,3.3GB,256K,"Text, Image",ee4b975b58c1,10 months ago,qwen\qwen3-vl.csv,3.3,False
llama2:7b-text-q3_K_M,3.3GB,4K,Text,c1ddf19ff6db,2 years ago,llama\llama2.csv,3.3,False
llama2:7b-chat-q3_K_M,3.3GB,4K,Text,63ebc93e095e,2 years ago,llama\llama2.csv,3.3,False
deepseek-coder:6.7b-base-q3_K_M,3.3GB,16K,Text,22ce0a5b45b2,2 years ago,deepseek\deepseek-coder.csv,3.3,False
nemotron-mini:4b-instruct-q6_K,3.4GB,4K,Text,4cf36901911e,1 year ago,nemotron\nemotron-mini.csv,3.4,False
granite4.0-preview:tiny-base-q3_K_L,3.4GB,1M,Text,b8125d507309,11 months ago,ibm\granite4.0-preview.csv,3.4,False
llama3.2:3b-text-q8_0,3.4GB,128K,Text,945fcc4a41b8,1 year ago,llama\llama3.2.csv,3.4,False
llama3.2:3b-instruct-q8_0,3.4GB,128K,Text,e410b836fe61,1 year ago,llama\llama3.2.csv,3.4,False
granite4.0-preview:tiny-instruct-q3_K_L,3.4GB,1M,Text,02230a76c984,11 months ago,ibm\granite4.0-preview.csv,3.4,False
granite4.2:8b-q2_K,3.4GB,128K,Text,a998461bae0d,1 week ago,ibm\granite4.2.csv,3.4,False
granite4.1:8b-q2_K,3.4GB,128K,Text,ccf96f3f0780,4 months ago,ibm\granite4.1.csv,3.4,False
granite4:tiny-h-q3_K_M,3.4GB,1M,Text,b9b00743a3c5,11 months ago,ibm\granite4.csv,3.4,False
granite4:micro-h-base-q8_0,3.4GB,1M,Text,301d47de605c,11 months ago,ibm\granite4.csv,3.4,False
granite4:micro-h-q8_0,3.4GB,1M,Text,2f534173f269,11 months ago,ibm\granite4.csv,3.4,False
granite4:tiny-h-base-q3_K_M,3.4GB,1M,Text,51114ec71fe6,11 months ago,ibm\granite4.csv,3.4,False
granite4.2:8b-q2_K,3.4GB,128K,Text,67f03ef49c65,1 week ago,granite\granite4.2.csv,3.4,False
qwen3.5:4b,3.4GB,256K,"Text, Image",2a654d98e6fb,6 months ago,qwen\qwen3.5.csv,3.4,False
qwen3.5:4b-q4_K_M,3.4GB,256K,"Text, Image",2a654d98e6fb,6 months ago,qwen\qwen3.5.csv,3.4,False
granite4.1:8b-q2_K,3.4GB,128K,Text,ccf96f3f0780,4 months ago,granite\granite4.1.csv,3.4,False
granite3.2-guardian:5b-q4_K_M,3.5GB,128K,Text,a1bcc6b428c9,1 year ago,ibm\granite3.2-guardian.csv,3.5,False
codegemma:7b-instruct-v1.1-q2_K,3.5GB,8K,Text,,,gemma\codegemma.csv,3.5,False
qwen2.5:7b-instruct-q3_K_S,3.5GB,32K,Text,05d9cc3116db,1 year ago,qwen\qwen2.5.csv,3.5,False
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_M,3.5GB,32K,Text,d9a82ca1b186,2 years ago,mistral\dolphin-mistral.csv,3.5,False
dolphin-mistral:7b-v2.6-q3_K_M,3.5GB,32K,Text,fae30abf511f,2 years ago,mistral\dolphin-mistral.csv,3.5,False
codegemma:7b-instruct-q2_K,3.5GB,8K,Text,,,gemma\codegemma.csv,3.5,False
granite3.1-moe:3b-instruct-q8_0,3.5GB,128K,Text,bdf70fbd1296,1 year ago,ibm\granite3.1-moe.csv,3.5,False
granite3.2-guardian:3b-q8_0,3.5GB,128K,Text,d3f1876433ca,1 year ago,ibm\granite3.2-guardian.csv,3.5,False
mistral:7b-instruct-v0.3-q3_K_M,3.5GB,32K,Text,5f4359ac850d,1 year ago,mistral\mistral.csv,3.5,False
granite3.1-moe:3b-base-q8_0,3.5GB,128K,Text,5d9c9a3d47eb,1 year ago,ibm\granite3.1-moe.csv,3.5,False
mistral:7b-instruct-q3_K_M,3.5GB,32K,Text,9fddddabfd5d,2 years ago,mistral\mistral.csv,3.5,False
qwen2.5-coder:7b-instruct-q3_K_S,3.5GB,32K,Text,748645786a08,1 year ago,qwen\qwen2.5-coder.csv,3.5,False
mistral-openorca:7b-q3_K_M,3.5GB,32K,Text,1c71a3f469da,2 years ago,mistral\mistral-openorca.csv,3.5,False
qwen2:7b-text-q3_K_S,3.5GB,128K,Text,2eaaf224cac3,2 years ago,qwen\qwen2.csv,3.5,False
gemma:7b-instruct-v1.1-q2_K,3.5GB,8K,Text,bbdb1a3dd39f,2 years ago,gemma\gemma.csv,3.5,False
qwen2:7b-instruct-q3_K_S,3.5GB,32K,Text,ff9bc8063c30,1 year ago,qwen\qwen2.csv,3.5,False
codegemma:7b-code-q2_K,3.5GB,8K,Text,,,gemma\codegemma.csv,3.5,False
dolphin-mistral:7b-v2.8-q3_K_M,3.5GB,32K,Text,368c8b580b2c,2 years ago,mistral\dolphin-mistral.csv,3.5,False
mistrallite:7b-v0.1-q3_K_M,3.5GB,32K,Text,366ee513d776,2 years ago,mistral\mistrallite.csv,3.5,False
mistral:7b-instruct-v0.2-q3_K_M,3.5GB,32K,Text,6897f015d8dc,2 years ago,mistral\mistral.csv,3.5,False
qwen2.5-coder:7b-base-q3_K_S,3.5GB,32K,Text,7dad768fb3cc,1 year ago,qwen\qwen2.5-coder.csv,3.5,False
granite3.1-moe:3b-instruct-q8_0,3.5GB,128K,Text,038f46903bbd,1 year ago,granite\granite3.1-moe.csv,3.5,False
mistral:7b-text-v0.2-q3_K_M,3.5GB,16K,Text,519ef17de46e,2 years ago,mistral\mistral.csv,3.5,False
mistral:7b-text-q3_K_M,3.5GB,32K,Text,633491386324,2 years ago,mistral\mistral.csv,3.5,False
mathstral:7b-v0.1-q3_K_M,3.5GB,32K,Text,67dafe37f729,2 years ago,mistral\mathstral.csv,3.5,False
dolphin-mistral:7b-v2-q3_K_M,3.5GB,32K,Text,ae55e3ef02e8,2 years ago,mistral\dolphin-mistral.csv,3.5,False
dolphin-mistral:7b-v2.1-q3_K_M,3.5GB,32K,Text,de9aa2b8d525,2 years ago,mistral\dolphin-mistral.csv,3.5,False
dolphin-mistral:7b-v2.2.1-q3_K_M,3.5GB,32K,Text,6e92d0dbb4a0,2 years ago,mistral\dolphin-mistral.csv,3.5,False
llama-pro:8b-instruct-q2_K,3.5GB,4K,Text,,,llama\llama-pro.csv,3.5,False
llama-pro:8b-text-q2_K,3.5GB,4K,Text,,,llama\llama-pro.csv,3.5,False
dolphin-mistral:7b-v2.2-q3_K_M,3.5GB,32K,Text,807f7ccc72ae,2 years ago,mistral\dolphin-mistral.csv,3.5,False
yarn-mistral:7b-64k-q3_K_M,3.5GB,32K,Text,2fe3d1edecaa,2 years ago,mistral\yarn-mistral.csv,3.5,False
yarn-mistral:7b-128k-q3_K_M,3.5GB,128K,Text,c910ed0b2220,2 years ago,mistral\yarn-mistral.csv,3.5,False
granite4.1:3b-q8_0,3.6GB,128K,Text,f087f8b0712f,4 months ago,ibm\granite4.1.csv,3.6,False
granite3.3:8b-instruct-q3_K_S,3.6GB,128K,Text,7fa41a3f9143,1 year ago,ibm\granite3.3.csv,3.6,False
granite3.2:8b-instruct-q3_K_S,3.6GB,128K,Text,c49031fdb461,1 year ago,ibm\granite3.2.csv,3.6,False
granite4:tiny-h-base-q3_K_L,3.6GB,1M,Text,3ab280073cf4,11 months ago,ibm\granite4.csv,3.6,False
granite3-moe:3b-instruct-q8_0,3.6GB,4K,Text,f3b962d19110,1 year ago,granite\granite3-moe.csv,3.6,False
qwen:7b-chat-q3_K_S,3.6GB,32K,Text,6ee05062598c,2 years ago,qwen\qwen.csv,3.6,False
